model,doc,psr,iteration,CosSim_Thresh,TopKSelection,f1_micro,f1_macro,exact_match_ratio,precision@8,precision@15,precision@recall,map,precision_micro,recall_micro,fpr_micro,auc_micro,auc_macro
LAAT,1,1_0.1_0,21,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,22,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,23,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,24,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,25,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,26,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,27,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,28,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,29,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,2,1_0.1_0,0,0,2,57.5,19.4,0.4,68.5,53.9,56.6,59.9,59.8,55.3,0.1
LAAT,2,1_0.1_0,1,0,2,59.2,20.2,0.5,70.8,55.7,58.4,65.5,62.3,56.4,0.1
LAAT,2,1_0.1_0,2,0,2,61,21.4,0.5,72.6,57.6,60.3,68.9,64.8,57.6,0.1
LAAT,2,1_0.1_0,3,0,2,62.7,22.5,0.6,74.1,59.3,62.2,71.3,67.1,58.9,0.1
LAAT,2,1_0.1_0,4,0,2,64.5,24,0.7,75.3,60.8,64.1,73.3,69.3,60.4,0.1
LAAT,2,1_0.1_0,5,0,2,66.1,26,0.8,76.2,62.1,65.8,74.8,71.1,61.7,0.1
LAAT,2,1_0.1_0,6,0,2,67.4,27.4,1,76.9,63.1,67.4,76,72.7,62.8,0
LAAT,2,1_0.1_0,7,0,2,68.7,29,1.2,77.3,63.9,68.8,76.9,74,64.1,0
LAAT,2,1_0.1_0,8,0,2,70.1,31,1.4,77.7,64.5,69.9,77.6,75,65.8,0
